--- Render Session Started: 2025-11-28_16-16-11 ---
Blender: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe
Project: D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend
Range: 2295 to 2300
----------------------------------------
Command: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe -b D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend -s 2295 -e 2300 -a
🔄 blenderkit: Verbose is enabled
🔄 blenderkit: Read in JSON settings from file
ℹ️  blenderkit: Ports reordered so first port is now 62485 (previous index was 0) [16:16:12.286, client_lib.py:125]
Created history step a4860ba9-0e83-4c32-9a9f-63fb3f9933e9
ℹ️  blenderkit: Created new search history step [16:16:12.300, search.py:1751]
00:01.000  blend            | Read blend: "D:\Working\SETT\MV\MV0033\Working\MV0033_Luna and Frank 2Part.blend"
Blender 5.0.0 (hash a37564c4df7a built 2025-11-18 11:06:54)
Could not open as Ogawa file from provided streams.Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.

Unable to open Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abcD:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abcUnable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc


00:07.531  render           | Rendering animation (frames 2295..2300)
00:07.547  render           | Start rendering: Scene, ViewLayer
00:07.547  render           | Engine: Cycles
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abc
00:14.703  render           | Mem: 1M | Synchronizing object | media (2)
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.455 151/361 | Building BVH
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.455 151/361 | Building OptiX acceleration structure
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.457 152/361 | Building BVH
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.457 152/361 | Building OptiX acceleration structure
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.459 153/361 | Building BVH
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.459 153/361 | Building OptiX acceleration structure
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.461 154/361 | Building BVH
02:00.859  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.461 154/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.463 155/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.463 155/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.465 156/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.465 156/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.467 157/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.467 157/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.469 158/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.469 158/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.471 159/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.471 159/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.654 337/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.654 337/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.473 160/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.473 160/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.475 161/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.475 161/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.477 162/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.479 163/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.479 163/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.481 164/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.481 164/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.483 165/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.483 165/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.485 166/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.485 166/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.487 167/361 | Building BVH
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.487 167/361 | Building OptiX acceleration structure
02:00.875  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.489 168/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.509 178/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.511 179/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.511 179/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.513 180/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.513 180/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.657 335/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.657 335/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.515 181/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.515 181/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.517 182/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.517 182/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.519 183/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.519 183/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.521 184/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.521 184/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.523 185/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.523 185/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.525 186/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.525 186/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.527 187/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.527 187/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.529 188/361 | Building BVH
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.529 188/361 | Building OptiX acceleration structure
02:00.890  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.531 189/361 | Building BVH
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.531 189/361 | Building OptiX acceleration structure
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.533 190/361 | Building BVH
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.533 190/361 | Building OptiX acceleration structure
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.535 191/361 | Building BVH
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.535 191/361 | Building OptiX acceleration structure
02:00.906  render           | Mem: 9032M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.665 334/361 | Building BVH
02:00.906  render           | Mem: 9032M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.665 334/361 | Building OptiX acceleration structure
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.537 192/361 | Building BVH
02:00.906  render           | Mem: 9032M | Updating Geometry BVH RED_Island_1_Mesh.537 192/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9032M | Updating Geometry BVH Mesh 197/361 | Building BVH
02:00.922  render           | Mem: 9032M | Updating Geometry BVH Mesh 197/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9032M | Updating Geometry BVH spear 203/361 | Building BVH
02:00.922  render           | Mem: 9032M | Updating Geometry BVH spear 203/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9033M | Updating Geometry BVH spear 204/361 | Building BVH
02:00.922  render           | Mem: 9033M | Updating Geometry BVH spear 204/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9033M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.657 332/361 | Building BVH
02:00.922  render           | Mem: 9033M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.657 332/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 205/361 | Building BVH
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 205/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 206/361 | Building BVH
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 206/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 207/361 | Building BVH
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 207/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9035M | Updating Geometry BVH spear 208/361 | Building BVH
02:00.922  render           | Mem: 9035M | Updating Geometry BVH spear 208/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 209/361 | Building BVH
02:00.922  render           | Mem: 9034M | Updating Geometry BVH spear 209/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9035M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.655 331/361 | Building BVH
02:00.922  render           | Mem: 9035M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.655 331/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9035M | Updating Geometry BVH spear 210/361 | Building BVH
02:00.922  render           | Mem: 9035M | Updating Geometry BVH spear 210/361 | Building OptiX acceleration structure
02:00.922  render           | Mem: 9035M | Updating Geometry BVH spear 211/361 | Building BVH
02:00.922  render           | Mem: 9035M | Updating Geometry BVH spear 211/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9035M | Updating Geometry BVH spear 212/361 | Building BVH
02:00.937  render           | Mem: 9035M | Updating Geometry BVH spear 212/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9036M | Updating Geometry BVH Plane.005 213/361 | Building BVH
02:00.937  render           | Mem: 9036M | Updating Geometry BVH Plane.005 213/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9036M | Updating Geometry BVH Mesh 214/361 | Building BVH
02:00.937  render           | Mem: 9036M | Updating Geometry BVH Mesh 214/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9035M | Updating Geometry BVH Mesh 215/361 | Building BVH
02:00.937  render           | Mem: 9035M | Updating Geometry BVH Mesh 215/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9035M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.664 330/361 | Building BVH
02:00.937  render           | Mem: 9035M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.664 330/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9036M | Updating Geometry BVH Mesh 216/361 | Building BVH
02:00.937  render           | Mem: 9036M | Updating Geometry BVH Mesh 216/361 | Building OptiX acceleration structure
02:00.937  render           | Mem: 9041M | Updating Geometry BVH Mesh 217/361 | Building BVH
02:00.953  render           | Mem: 9118M | Updating Geometry BVH Mesh 218/361 | Building OptiX acceleration structure
02:00.968  render           | Mem: 9165M | Updating Geometry BVH Mesh 219/361 | Building BVH
02:00.968  render           | Mem: 9165M | Updating Geometry BVH Mesh 219/361 | Building OptiX acceleration structure
02:00.968  render           | Mem: 9165M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.663 329/361 | Building BVH
02:00.968  render           | Mem: 9165M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.663 329/361 | Building OptiX acceleration structure
02:00.968  render           | Mem: 9188M | Updating Geometry BVH Mesh 220/361 | Building BVH
02:00.968  render           | Mem: 9188M | Updating Geometry BVH Mesh 220/361 | Building OptiX acceleration structure
02:00.968  render           | Mem: 9196M | Updating Geometry BVH Mesh 221/361 | Building BVH
02:00.968  render           | Mem: 9196M | Updating Geometry BVH Mesh 221/361 | Building OptiX acceleration structure
02:01.000  render           | Mem: 9282M | Updating Geometry BVH Mesh 222/361 | Building BVH
02:01.000  render           | Mem: 9282M | Updating Geometry BVH Mesh 222/361 | Building OptiX acceleration structure
02:01.000  render           | Mem: 9297M | Updating Geometry BVH Mesh 223/361 | Building BVH
02:01.000  render           | Mem: 9297M | Updating Geometry BVH Mesh 223/361 | Building OptiX acceleration structure
02:01.015  render           | Mem: 9326M | Updating Geometry BVH Mesh 224/361 | Building BVH
02:01.015  render           | Mem: 9326M | Updating Geometry BVH Mesh 224/361 | Building OptiX acceleration structure
02:01.031  render           | Mem: 9344M | Updating Geometry BVH Mesh 225/361 | Building BVH
02:01.031  render           | Mem: 9344M | Updating Geometry BVH Mesh 225/361 | Building OptiX acceleration structure
02:01.047  render           | Mem: 9376M | Updating Geometry BVH Mesh 226/361 | Building BVH
02:01.047  render           | Mem: 9376M | Updating Geometry BVH Mesh 226/361 | Building OptiX acceleration structure
02:01.062  render           | Mem: 9361M | Updating Geometry BVH Mesh 227/361 | Building BVH
02:01.062  render           | Mem: 9361M | Updating Geometry BVH Mesh 227/361 | Building OptiX acceleration structure
02:01.078  render           | Mem: 9377M | Updating Geometry BVH Mesh 228/361 | Building BVH
02:01.078  render           | Mem: 9377M | Updating Geometry BVH Mesh 228/361 | Building OptiX acceleration structure
02:01.093  render           | Mem: 9318M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.662 328/361 | Building BVH
02:01.093  render           | Mem: 9318M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.662 328/361 | Building OptiX acceleration structure
02:01.093  render           | Mem: 9383M | Updating Geometry BVH Mesh 229/361 | Building BVH
02:01.093  render           | Mem: 9383M | Updating Geometry BVH Mesh 229/361 | Building OptiX acceleration structure
02:01.093  render           | Mem: 9399M | Updating Geometry BVH Mesh 230/361 | Building BVH
02:01.093  render           | Mem: 9399M | Updating Geometry BVH Mesh 230/361 | Building OptiX acceleration structure
02:01.109  render           | Mem: 9425M | Updating Geometry BVH Mesh 231/361 | Building BVH
02:01.109  render           | Mem: 9425M | Updating Geometry BVH Mesh 231/361 | Building OptiX acceleration structure
02:01.125  render           | Mem: 9441M | Updating Geometry BVH Mesh 232/361 | Building BVH
02:01.125  render           | Mem: 9441M | Updating Geometry BVH Mesh 232/361 | Building OptiX acceleration structure
02:01.125  render           | Mem: 9456M | Updating Geometry BVH Mesh 233/361 | Building BVH
02:01.125  render           | Mem: 9456M | Updating Geometry BVH Mesh 233/361 | Building OptiX acceleration structure
02:01.140  render           | Mem: 9472M | Updating Geometry BVH Mesh 234/361 | Building BVH
02:01.140  render           | Mem: 9472M | Updating Geometry BVH Mesh 234/361 | Building OptiX acceleration structure
02:01.140  render           | Mem: 9482M | Updating Geometry BVH Mesh 235/361 | Building BVH
02:01.140  render           | Mem: 9482M | Updating Geometry BVH Mesh 235/361 | Building OptiX acceleration structure
02:01.156  render           | Mem: 9491M | Updating Geometry BVH Mesh 236/361 | Building BVH
02:01.156  render           | Mem: 9491M | Updating Geometry BVH Mesh 236/361 | Building OptiX acceleration structure
02:01.172  render           | Mem: 9501M | Updating Geometry BVH Mesh 237/361 | Building BVH
02:01.172  render           | Mem: 9501M | Updating Geometry BVH Mesh 237/361 | Building OptiX acceleration structure
02:01.187  render           | Mem: 9519M | Updating Geometry BVH Mesh 238/361 | Building BVH
02:01.187  render           | Mem: 9519M | Updating Geometry BVH Mesh 238/361 | Building OptiX acceleration structure
02:01.187  render           | Mem: 9465M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.656 327/361 | Building BVH
